"","U2af1l4","Eif1ax","Pik3ip1","Mob1a","Zfp869","Mecom","Mpo","Tgtp1","Luc7l2","Atf7ip","Tex261","Plac8","Rtp4","Hjurp","Muc13","Ly6a","Hmgcl","Flt3","Sell","Bst2","Serpina3g","Csnk1a1","Igtp","Apoe","Ptprcap","Hsd3b7","Iigp1","Ccnd3","Mcm3","Gbp6","Gm20708","Cd53","Emb","Myl10","Serpinb1a","Cd48","Cd34","Sesn1","Ebi3","Ighv1-30","Cd9","Ifi27l1","Pcna","Anxa1","Taf9","Tubb4b","Il12a","Mmrn1","Gpr97","Mea1","uc007wgt.1","Nkg7","Kansl2","Supt4h1","Plp2","Pcif1","Selenbp1","Atp6ap1","Lig1","Mcm7","Wwp2","Cdca8","Mcm6","Atrip","Ldhb","Pdzk1ip1","Lat2","Chaf1b","Wdr61","Dok2","Tuba1a","Irf7","Rab38","uc009rnv.2","Ppie","Akr1c13","Ifi44","Abhd11","Sla","Mcm5","Rabac1","Top2a","Maged2","Gbp2","Dap","Mad2l1","S100a10","Tomm22","Leprot","Slc35c2","Dcps","Tmem40","Polr2g","Maged1","Lgals9","Rgs1","uc008nsq.2,uc008nsr.1","Cdca7","Glipr2","Cbx1","Bid","Mrpl22","Plek","AW112010","H2-DMb1","Ostc","Psma1","Prdx4","Aurkaip1","Commd1","Tbxas1","Tespa1","Prmt7","Ing4","Tmem167b","Brwd1","Trf","Krt18","Hsd17b10","Cdk5rap3","Zwint","Cks1b","Eif3g","Edf1","Dnajb6","Cat","S100a1","Commd3","Gfi1b","Myc","Acap1","Elovl1","Mrps5","Eci2","Mir686","uc007ypg.2","Dhrs7","Lxn","Mpl","uc007ipg.1","Tmem176a","Ndufa10","D17H6S56E-5","Mgst1","Il11ra1","Osgep","Pqbp1","Ruvbl1","Fcer1g","Tipin","Emc2","Glod4","Gbp3","Rbbp7","Cnot8","Mrpl30","Tspan14","Anxa2","Tm2d2","Tufm","Ctsz","Pgm2","Apoa1bp","Nsfl1c","Tcp11l2","Idh2","Sord","Ahsa1","Psmc6","BC035044","Hadhb","Nde1","Pycrl","Nt5c3","Ddx39","Gstm1","Nrbp1","Aimp2","Mrto4","Aagab","Ppa1","Pgk1","Dtymk","Cbr1","Rpf2","Acot7","Psma6","Trim34b","Rnf13","Prtn3","Cops3","uc008kiv.1,uc008kiw.1","Abcg3","VKORC1","uc008pup.1","Urod","Slc50a1","Hexa","Abtb1","Exosc7","Mcm2","Dpy30","Tomm5","Ndufs2","Dscr3","Abhd4","Il15","Pdzd11","Trappc1","Snrpd3","Ptplad1","Mrpl36","Ccs","Prim1","Kctd10","Polr1d","Cd82","Isca1","Fam109b","Cirh1a","Irf1","Rrm1","Nme1","Mrpl16","Spns3","B9d2","Immp1l","Isca2","Slc35b4","Ms4a6b","Prelid1","Slc25a11","Ifi47","Shmt1","Ifngr1","Grwd1","Isg20","Zdhhc4","Tmem208","Vta1","Rfc2","Ninj1","Atp6v0b","Rars","Srsf10","Pdhb","Pgrmc1","Esam","Noc4l","Tspo","Cd63","Rfc4","Slc19a1","BC017643","Exosc9","Trappc6a","Ccdc53","Akt2","uc007mmx.2","Phb2","Copz1","Chst12","Ndufv1","Cript","Mafg","Ndufs3","Cops4","Plrg1","Qars","Slc29a1","Procr","Lsp1","Cd79b","Tnfrsf18","Nfe2","Hsd17b4","Emc4","Snapc5","Mrpl12","Timm21","Mrpl46","uc008xlf.2,uc008xlg.2","Nanp","Ndufb7","Sigirr","Hrsp12","Apex1","Prc1","Msra","Rcl1","Ergic3","Ncf4","Fam165b","Katna1","Dcaf11","Grcc10","Tbc1d10c","Adprh","Dctd","AI467606","Sh3gl1","H2-T10","Pold2","Timm23","Tgtp2","uc007qof.2,uc007qog.2,uc007qoi.2","Kpna2","Ppil1","Arl2","uc007xsw.1","Sash3","Ngfrap1","Il2rg","Mif","Cmtm6","Mrps23","Tacc3","Morf4l2","Slc25a19","Rnf114","Mrpl44","Fen1","Ppic","Lax1","Hmgn3","Rangrf","Spag7","F11r","Tsc22d3","Akr1b10","Polr2j","Srp14","Syce2","Wbscr22","Psmb4","Zbtb20","D17Wsu104e","Bmyc","Nrm","Zc3hc1","Tmem11","As3mt","Fkbp2","Cd72","Rfc3","AI314976","Mthfd1","Ssna1","Qdpr","Gnpda2","Vdac2","Haus5","Hilpda","G6pdx","Naa20","Phgdh","Zmat5","Nr2c2ap","Rbmxl1","Commd4","Gm14546","Rpa2","Snrpb","Hat1","Psma5","Actr8","Sec13","Tmem179b","Tbp","Cct4","Hprt","Idh3b","Sepp1","Dctpp1","l7Rn6","Tmem222","Rhog","Ctso","Psmg3","Rpa1","uc007amj.2","Wdr45","Tmbim1","Plin2","Snx17","Nudt16l1","Mettl23","Serpinf1","Ndufb9","Cnn2","Abcb8","Bag5","Ttc33","Mfsd10","Cct3","Nme2","Slc14a1","Gps1","Prim2","Tcn2","Dtnbp1","Sra1","Ndufs7","Polr3c","Ddx47","Atp6v1f","Thyn1","Ngdn","Ptcd2","Dnajc9","Shisa5","Por","Mrpl28","Gmnn","Txnip","Pdrg1","Drg2","Puf60","Eral1","Fis1","Psmd5","Emc7","Tsfm","Psmb7","H2-M3","Abcg2","Carkd","Prkag1","Hax1","Pqlc3","Anxa6","Khk","Lgals1","Krtcap2","Eif3m","Eif3l","Bphl","Bscl2","uc007jdg.2,uc011xvm.1","Glrx","Rpn2","Dhrs1","Hexb","Cyb5","Tsc22d1","Ndufa3","BC026585","A430005L14Rik","Tmbim4","A830007P12Rik","Zfp828","Aprt","Chchd2","Smarcb1","Vdac3","Lamtor2","Mrpl55","Aga","Eya2","Pdcl","Snrpd2","Bzw2","Ruvbl2","Lat","Pih1d1","Nedd8","Cd59a","Abhd16a","S100a11","Bre","Jagn1","Vrk3","Scamp4","Bud31","Sugp2","Dcaf13","Sep15","Grb10","Fam162a","Hddc2","Atraid","Atp5g3","Mrps18a","Tspan31","Psme2","Ap1m1","Cdkn2d","Usp18","Ndufa8","Eif2b2","Hk3","Apoo","Nup37","Pmvk","Slc35b2","Inpp1","Ppp1r15a","Gtf2a2","Golph3l","Zfyve19"
"T001",5.36884710305488,6.51419176615124,4.73986494039549,3.24210129847435,3.37660122894678,5.6320308429132,0.0663447758329376,5.10300866624155,7.69781107213669,5.72395233784938,5.35361011950861,2.34171063365409,3.61070691558945,4.44645419136322,5.91855226415048,4.91778475957048,4.8561942191217,0.983829988901965,0.889995457221068,3.4972414261837,8.05499787113399,5.06220702352293,3.82993413726629,6.66456214722689,7.92543545129606,4.33908480430611,3.85500744550237,8.72327440870896,4.58758967092518,3.16853604917327,5.01259588710269,0.208762238108449,2.55490988577981,3.49220711751701,2.58357311116079,0.123695562705015,4.26244214569966,4.59005139340718,4.6039907861987,0.398929142126386,5.55724989883349,3.20636313228116,4.29155556632037,4.16949187473702,6.39331268933368,5.41951827305966,2.28049477059069,7.62580141089362,0.992914281764214,3.90188487196764,2.04443412425305,1.07047895370837,2.87761739701757,3.86183063298658,4.66324652758473,4.09467006976627,5.60785424573022,4.62882903941255,2.53817915415814,4.3381450468873,5.06704231258302,1.06077598996193,5.01482350632426,3.46839132733245,6.60588411640433,7.72202210973395,0.497845697015847,4.60246842561892,4.8450484068062,3.71044650927662,2.28448317184284,2.88295036807283,7.29098689864379,5.87197215459695,5.64793969232562,3.52276197458392,2.60484179911764,4.00644628131471,2.23531002826276,3.17566964791701,4.73700568339283,1.63496053100913,3.65885072827096,2.14627463076592,3.51103374265479,1.87940415578785,3.78922791749994,3.81221043117707,4.00814058522104,4.35197419099398,3.75284564088856,5.88292798243032,4.48049821247284,3.95158152956327,7.39319283891504,2.81880430875936,4.89103088246283,5.64589372039142,1.78801159526729,7.96344204210319,3.06904176937622,2.48473214243861,1.10174905405828,3.40700067158559,3.77293155853451,4.738754837384,6.63576457985263,3.63347413112758,4.37560344804483,3.95613228213424,7.89268167523365,0.0440737387262955,4.0820362911388,3.88215466612526,2.1645868971616,3.43084295486872,1.30909877039494,5.11173107050004,6.39970698052059,3.98645597759978,4.97518976060544,3.02480222934013,5.04855960072291,4.64817034980213,4.49232769126949,4.6016730918262,4.54597248766402,4.86608907975553,4.47944143773927,6.92371064364722,6.51877667364294,4.49795728920535,3.20286840098973,6.40802392296978,6.10325160236079,5.90074749482411,2.04037998195479,3.57676745801535,10.0773150154529,4.73489436445654,5.98337197077723,3.81452419723567,5.91134449539965,1.7469480157673,5.71661390649087,3.59250577290026,2.87975777431951,5.48817943655947,2.38798880996077,3.18917310926481,3.46146685999527,6.63368797903412,2.10443951431819,6.23929588635927,3.89375744741203,3.68059436791738,5.71634309804694,1.68687647977642,4.87945214371159,3.29656370097135,5.25008746376615,3.10802121214277,4.50100043752796,5.49418138461375,4.35029886496111,5.20563459336402,5.87241321073996,5.7793839630234,3.38917364230175,0.0518089828559028,4.06967868622654,2.70664735448862,2.9853702152049,4.72447002650665,4.86328894736564,6.07733839800138,3.84359820950794,3.66101689792793,1.94153234036824,3.8681691904466,4.95003239746747,5.58913914585417,5.24619505849429,3.29344541174851,2.17006189860664,4.70068198623685,5.99872800726325,2.26185182409288,3.34214942249318,4.88641698370432,4.47198601563125,3.37714534506519,3.08855213860931,4.4389907054709,4.58681172351708,3.58252299529841,7.31141777927906,4.61560416731301,2.75769494497278,5.54515701849503,3.10780190599191,4.37450213354737,3.84016303116427,3.22639795189294,2.60146329594649,3.76965017102375,2.21302965440389,2.18010342996119,2.71356413053096,4.81590413553332,2.27862575660752,3.78049778073968,3.29088955337716,2.20750701697902,3.81783422567488,4.65133384648961,2.18185124122357,3.50244622241576,2.81604436986242,2.95379243181599,3.17660276570905,3.17031433901518,5.71676760896999,2.85378109355953,0.680990577723512,3.50641890520787,3.07496307959765,4.01546822518385,2.65606728663728,1.66578762590531,4.18207228589484,5.38807870710983,5.64852140079544,2.51969661161001,4.30489705332053,3.517719836447,2.24365583280781,3.29331295903913,3.69356100622452,4.09884740686481,5.9273566806949,5.69534228682042,4.81281986478225,2.77610741048802,6.80226886001981,5.20095631858008,4.71792094844694,5.52375801776589,2.42298832095033,5.32333426123268,9.34832335827665,2.17688228766536,3.24186147985347,2.14609766866455,2.23744683178623,3.47222878129443,3.19706992779832,3.43849837850289,3.65648592933285,3.32245984964088,5.27654885778571,3.97138260311818,4.89329270192826,3.63507474470496,3.24076195045738,4.06145221757289,4.98094218849859,2.35889808057943,3.47504308496963,3.46210550203268,2.97497659150332,6.83982460498559,2.42979467033259,2.28152622714478,7.07703498057655,2.49371887562176,2.91434501077126,2.25064916392405,4.16457544194599,2.85878818039548,2.6941732030258,3.34121651680923,2.24744197598148,4.7106238644603,3.63799181653723,3.35412325022232,6.40708859342264,1.07026059879839,3.46444648458178,2.83251574649829,5.55816618013691,0.680161520640655,3.67093935629865,2.56392222856072,3.0595159326409,7.5907796051429,6.91382984729524,3.45620596118923,2.79735951166591,3.18657663643797,3.63020816085501,5.42957214584632,3.44026415034052,5.7973657533718,8.94015757591103,2.85829093797244,2.63108334565607,3.56715702294481,3.74027728724387,2.64240412514056,5.47759731224884,5.79935651426898,6.1622168200185,7.56161338716175,3.59802003454472,2.18213851847945,1.6291306782845,4.95570104787131,2.58953555690806,5.24554439631581,4.13095758516541,3.3303842782503,3.71185578918927,1.4083723824516,5.1764462977148,3.242033256305,4.66949130212109,4.05795482198098,7.52565120854314,3.26236662672122,3.88313776534639,6.01025355546414,3.38160383131121,2.79963102970352,3.89711353224224,5.39963817563552,3.12747151499973,2.79348525557656,2.29035062783167,3.17239239259585,2.36568601263972,3.36119811655112,2.68140864439292,1.78496442014038,2.15724897677715,2.78539064397424,2.98896357924537,4.59849359880447,4.40623806100963,2.2867799919632,5.48738515321275,1.99868485192469,2.69294517179195,1.7605022516102,4.15366772101673,7.20668070999976,2.70039596987351,2.24187547159269,4.61826169823972,4.54339437228226,6.10988287740787,2.94858861025606,6.69651716940053,3.54039927039861,6.72077691041552,1.93531493702704,3.73955307575646,3.02800155772155,2.31570877799904,6.55956808696012,5.20560958838371,5.31248091790548,6.4404645718893,3.70174032419773,2.69824270072015,3.75021568125451,2.7648297749748,3.07034495383742,2.05802658873958,4.39061764460249,3.69184629447327,2.06852926795016,2.98752489548087,3.37980586444346,3.75094364542492,4.04168824548624,3.01954844233286,4.68182996655105,6.38006958247144,5.34270722669747,2.44299600736425,2.16168534610422,2.26883795420319,3.45432800775509,6.30127334211781,5.49907967136399,2.22684843746794,3.57614374980904,1.39033685193581,1.54825800216143,2.80135291982666,2.91296220807364,6.93285600690808,2.31611515333376,4.48983922144916,7.02544363233391,2.1482975645143,4.56767964126023,2.98655729565903,4.10783423352904,8.85746687834973,5.77732918304943,4.52516061439375,1.81729284947776,7.56939649534956,5.10749886547745,2.91784852773666,6.74374068681316,2.09912567553002,6.92433925396557,4.92626506550528,3.61551424869182,2.1693416748842,3.05691519877244,2.44292421433905,8.40364248915656,3.30731728094444,2.91096109278877,3.37883071461254,2.00566906253534,3.92860890126962,4.1481776240976,1.4206824123487,7.02481340989428,5.53418173607768,6.72788941475694,2.4987433882682,4.00333435042273,2.82231300894544,4.721173544328,6.49902553482414,1.85749684049364,2.6215708038608,6.9498214478,2.61108305211058,7.62883468591612,3.00255728012448,2.99660398943501,5.60230025071748,4.13105839019127,1.63558656541049,5.17722186807284,8.22279906190579,4.4943889193964,6.16016789322351,6.48346635591871,2.61164327415674,2.45873040896936,4.01438883540568,2.13300191203227,6.11386749280181,4.52054763672492,3.8526383556633,3.41036690176604,2.42178311888154,6.36639732721588,2.586168660082,3.25421915254667,7.03568342437814,4.30755761554376,3.07473466438919,3.54317648007909,3.0767960111674,2.51449758366321,3.75195106918574,2.53295905414692,5.96858401108506,4.40733910948451,2.81842918834014,2.3916452228077,3.74037854903856,6.20590879151903,3.79626233599232,4.34834823535505,6.7692163136661,5.10971676737781,3.95877100156013,1.61067307311461,6.15078375242,2.78816061094536,1.32840785689326,2.18697326232586,2.62762965652911,3.08202893402668,3.15836345998605,2.80636356456793,4.48307650630667,3.54888762641739,2.24997818364022,2.75256900805714
"T002",5.20779259034424,6.31877923894327,4.5976786155409,3.14484484196487,3.2753100475986,5.46308135234929,0.0643545672578806,4.949928766903,7.4668923688538,5.55224538906578,5.19301268536869,2.27146406902424,3.50239303894724,4.31306959326716,5.74100771267447,4.7702612013716,4.71051825208888,0.954317086706901,0.863297400463993,3.39233128385445,7.81336428907825,4.91035109062629,3.71504388907124,6.46463881388394,7.68768847878462,4.20892106982949,3.73936504896663,8.46159388732917,4.44997129498991,3.07348640078315,4.86222818757306,0.202499794815585,2.47826777644506,3.3874479942266,2.50607116325962,0.119984946963213,4.13457753537349,4.45235917079548,4.46588041010444,0.386962077809229,5.39054368476407,3.1101787481982,4.16281761248461,4.0444155838226,6.20152628900921,5.25694372812666,2.21208455756606,7.39704285124666,0.96312886922714,3.78483624781327,1.98310525134415,1.03836675849268,2.7912947175394,3.74598355467944,4.52335859955594,3.97183828109012,5.439630003996,4.48997356615103,2.46203893280361,4.20800950322525,4.91504133083167,1.02895486395868,4.86438898274072,3.36434662939432,6.40772100485193,7.49037712447887,0.482911336882485,4.46440371725121,4.69970679151348,3.59914064732529,2.2159533148783,2.79646771029054,7.07227209458976,5.69582491183585,5.4785129685791,3.41708626761708,2.52670183375962,3.88626102717116,2.1682552657693,3.08040600604794,4.59490513044315,1.5859150345425,3.54909263499478,2.08189074942862,3.40570985883398,1.82302584687223,3.67555877325196,3.69785185818022,3.88790450540025,4.22142380108606,3.64026789107191,5.70645208707785,4.34609236286313,3.83304210658025,7.1714120641618,2.73424590252061,4.74430988625872,5.47652837164899,1.73437487761279,7.72455494903239,2.97697674737658,2.41019522292209,1.06869881931984,3.3047975686783,3.65975127196896,4.5966018133659,6.43670511506315,3.52447728424354,4.24434422839992,3.8374563458135,7.65591724950403,0.0427516160475065,3.95958349017108,3.76569790808789,2.09965368501186,3.32792463186997,1.26982846514894,4.95838951674285,6.20772876444285,3.86687039198133,4.825944168925,2.93406430372194,4.89711306280188,4.50873467649762,4.3575669813133,4.4636322418575,4.40960254273113,4.72011628699325,4.345067289226,6.71601338156137,6.32322660851897,4.36302770274087,3.10678885175016,6.21579621550447,5.9201664457339,5.72373705027883,1.9791727250837,3.46947169619301,9.77501602498217,4.59285714678834,5.80388295970599,3.70009621595471,5.73401616235221,1.69454312212633,5.54512709574879,3.48473789358491,2.79337088786789,5.32354519612437,2.3163539940004,3.09350439097141,3.3576298820185,6.43469080805307,2.0413106015364,6.05212967742341,3.7769526294932,3.57018400959796,5.54486441100835,1.63627361025182,4.73307848616168,3.19767348296208,5.09259549911624,3.01478688600017,4.36597956279231,5.32936709792279,4.21979873143276,5.04947612457343,5.69625273719004,5.60601417802752,3.28750531407872,0.0502548185581073,3.94759658831652,2.62545342916549,2.89581516995188,4.58274551781239,4.71740015288994,5.89503058489364,3.72829806688783,3.55119382396002,1.88329031205419,3.75213196828485,4.80154147560412,5.42147631911893,5.08881985809978,3.19464873608486,2.10496444752945,4.55967107045378,5.81877834627482,2.19400086161237,3.24189172539104,4.73983439509536,4.33783551464447,3.27583784133819,2.99590184514461,4.30582999679848,4.44921668442459,3.47505457904306,7.09209009028683,4.47714541336399,2.67496969557716,5.37881356628356,3.01457415858858,4.24327595110138,3.72496593692003,3.12961256389837,2.52342467882423,3.65656831942132,2.1466432578903,2.11470475333071,2.63216271596971,4.67143678920712,2.21027161020772,3.66709052286969,3.19216954827549,2.14128628837556,3.7033069502611,4.51180327470733,2.1164001338038,3.39737994676686,2.73156875618706,2.86518465595219,3.08131113220073,3.07521134554026,5.5452761874656,2.76817345479021,0.660562243008339,3.40123345714095,2.98272043031341,3.8950123310415,2.57639066065689,1.6158173791801,4.05661860818772,5.22644728532351,5.47907722697588,2.44411082900677,4.17575888196201,3.41219538338721,2.1763507131225,3.19452025668784,3.58276167508208,3.97589030655695,5.74954801459818,5.52449358148064,4.66844504031658,2.69282982450981,6.59821460487929,5.0449381885347,4.57639289879787,5.35805649212987,2.35030359071986,5.1636450413719,9.06789263744796,2.11158023876387,3.14461221741572,2.081719095831,2.17032796952542,3.36806896752864,3.10116432098184,3.33535040833794,3.54679877522356,3.22279279974853,5.11826310503984,3.85224918813068,4.74650385573237,3.52602988266333,3.14354567166913,3.93961689702026,4.83152403566052,2.28813592743754,3.37079884780746,3.35824936609142,2.88573333385915,6.6346437537456,2.35690576343959,2.2130850725177,6.86473829967753,2.41891237235553,2.82692057744863,2.18313425850382,4.03964663403346,2.77303033918697,2.61335347692027,3.24098680498353,2.18002327968797,4.56931471251555,3.52885944826317,3.25350636259879,6.21488894394475,1.03815495378667,3.36052012391696,2.74754602496573,5.39143247948871,0.659758055954731,3.56081862872521,2.48700976724033,2.96773666640299,7.36307162856362,6.70642898903895,3.35252679949543,2.71344440580054,3.09098580705775,3.52130928644825,5.26669600514212,3.33706321060548,5.62345655117393,8.67197099985351,2.77254801302708,2.55215618718016,3.4601495546625,3.62807656251901,2.56313736626473,5.31328051405815,5.62538759328604,5.97736282657908,7.33478033790568,3.49008673857565,2.11667879332526,1.58026006556324,4.80704007800492,2.51185474774004,5.08818871446562,4.00703724470189,3.23047951158865,3.60050765170183,1.36612407039932,5.02116341853263,3.14477884092245,4.52941604353499,3.93622441619534,7.29989695163155,3.16450225150907,3.76665151632837,5.82995815143003,3.28016258204889,2.7156477829089,3.78020803859237,5.23765999326264,3.03365371926141,2.70968636952796,2.22164475910018,3.07722706173259,2.29472023531757,3.26036899730184,2.60097182913047,1.731419111553,2.09253588734075,2.70183457983921,2.89930074036674,4.46054812717109,4.27405986517329,2.2181812350583,5.32277473966542,1.93872836430081,2.61216228413016,1.70769075841313,4.02906612258611,6.99049492043803,2.61938957339665,2.17462375912917,4.47972322375849,4.40710176557647,5.92659879599306,2.86013693847373,6.49563525027072,3.43419448036637,6.51916724830986,1.87725941819001,3.62737407590586,2.93716765874752,2.24624221624724,6.36279436225553,5.04945186969176,5.15311727630894,6.24726371082072,3.59069563012258,2.6173008979461,3.63771682488728,2.68189049516498,2.9782408389498,1.99628996949289,4.2589080295442,3.58109840120199,2.00647758965076,2.89790521419421,3.27841855053676,3.63842295161056,3.92044580396938,2.92896811965812,4.54138457308326,6.18868044846533,5.18243685720571,2.369711087163,2.09683917459518,2.20077742200333,3.3507051808515,6.11224793534214,5.33411844601552,2.16004750551874,3.46886669796657,1.34862956918142,1.50181340552791,2.7173180198243,2.82557925602443,6.72488440249226,2.24663640114697,4.35515316053523,6.81469458713615,2.08385299927171,4.43065852579154,2.89696664040251,3.98460754666722,8.59176085533195,5.60402103728094,4.38941498340458,1.76277775364673,7.34232996864992,4.95428426927829,2.83031899601826,6.54144215803896,2.03615616712317,6.71662313484644,4.77848711534593,3.50705616181687,2.10426582905641,2.96521394927031,2.3696414477828,8.15155027641402,3.208104477369,2.82363817013524,3.27747265322092,1.94550306277319,3.81075861049404,4.023740717428,1.37806482439258,6.81408327009017,5.3681675200556,6.52606639196156,2.42378615982385,3.88324244788778,2.73764934882483,4.57954792340625,6.30406796376396,1.80177570655838,2.54292900232542,6.74134091460239,2.5327558618344,7.39998513417696,2.9124866578188,2.90671195376303,5.43424261755736,4.00713502578164,1.58652228918285,5.02191572335456,7.97613178481399,4.35956637678132,5.97537536342799,6.28897552863585,2.5332992783566,2.38497348866555,3.89396532076519,2.06901618530935,5.93046388101515,4.38494038570008,3.73706702701276,3.3080628187878,2.34913454226621,6.17541833310863,2.50858885098294,3.15659918501793,6.82462720620892,4.17833963272029,2.98249886709746,3.43688837939501,2.98449837765748,2.43906776134279,3.63940015470392,2.45697542519435,5.78953860878056,4.27512788442939,2.73388203495235,2.31990072188555,3.62817478666546,6.01974412764249,3.68238217347157,4.21790661675451,6.56615356780953,4.95643563862465,3.84001590901401,1.56235615107393,5.96627272779596,2.70452145342507,1.28855831825559,2.12136850467227,2.54880610171498,2.98957432345539,3.06361896861811,2.72217835539645,4.34859331311667,3.44242820293851,2.18248340626622,2.66999752636179
