"","U2af1l4","Eif1ax","Pik3ip1","Mob1a","Zfp869","Mecom","Mpo","Tgtp1","Luc7l2","Atf7ip","Tex261","Plac8","Rtp4","Hjurp","Muc13","Ly6a","Hmgcl","Flt3","Sell","Bst2","Serpina3g","Csnk1a1","Igtp","Apoe","Ptprcap","Hsd3b7","Iigp1","Ccnd3","Mcm3","Gbp6","Gm20708","Cd53","Emb","Myl10","Serpinb1a","Cd48","Cd34","Sesn1","Ebi3","Ighv1-30","Cd9","Ifi27l1","Pcna","Anxa1","Taf9","Tubb4b","Il12a","Mmrn1","Gpr97","Mea1","uc007wgt.1","Nkg7","Kansl2","Supt4h1","Plp2","Pcif1","Selenbp1","Atp6ap1","Lig1","Mcm7","Wwp2","Cdca8","Mcm6","Atrip","Ldhb","Pdzk1ip1","Lat2","Chaf1b","Wdr61","Dok2","Tuba1a","Irf7","Rab38","uc009rnv.2","Ppie","Akr1c13","Ifi44","Abhd11","Sla","Mcm5","Rabac1","Top2a","Maged2","Gbp2","Dap","Mad2l1","S100a10","Tomm22","Leprot","Slc35c2","Dcps","Tmem40","Polr2g","Maged1","Lgals9","Rgs1","uc008nsq.2,uc008nsr.1","Cdca7","Glipr2","Cbx1","Bid","Mrpl22","Plek","AW112010","H2-DMb1","Ostc","Psma1","Prdx4","Aurkaip1","Commd1","Tbxas1","Tespa1","Prmt7","Ing4","Tmem167b","Brwd1","Trf","Krt18","Hsd17b10","Cdk5rap3","Zwint","Cks1b","Eif3g","Edf1","Cat","Dnajb6","S100a1","Commd3","Gfi1b","Myc","Acap1","Elovl1","Mrps5","Eci2","Mir686","uc007ypg.2","Dhrs7","Lxn","Mpl","uc007ipg.1","Tmem176a","Ndufa10","D17H6S56E-5","Mgst1","Il11ra1","Osgep","Pqbp1","Ruvbl1","Fcer1g","Tipin","Emc2","Glod4","Gbp3","Rbbp7","Cnot8","Mrpl30","Tspan14","Anxa2","Tm2d2","Tufm","Ctsz","Pgm2","Apoa1bp","Nsfl1c","Tcp11l2","Idh2","Sord","Ahsa1","Psmc6","BC035044","Hadhb","Nde1","Pycrl","Nt5c3","Ddx39","Gstm1","Nrbp1","Aimp2","Mrto4","Aagab","Ppa1","Pgk1","Dtymk","Cbr1","Rpf2","Acot7","Psma6","Trim34b","Rnf13","Prtn3","Cops3","uc008kiv.1,uc008kiw.1","Abcg3","VKORC1","uc008pup.1","Urod","Slc50a1","Hexa","Abtb1","Exosc7","Mcm2","Dpy30","Tomm5","Ndufs2","Dscr3","Abhd4","Il15","Pdzd11","Trappc1","Snrpd3","Ptplad1","Ccs","Mrpl36","Prim1","Kctd10","Polr1d","Cd82","Isca1","Fam109b","Cirh1a","Irf1","Rrm1","Nme1","Mrpl16","Spns3","B9d2","Immp1l","Isca2","Slc35b4","Ms4a6b","Prelid1","Slc25a11","Ifi47","Shmt1","Ifngr1","Grwd1","Isg20","Zdhhc4","Tmem208","Vta1","Rfc2","Ninj1","Atp6v0b","Rars","Srsf10","Pdhb","Pgrmc1","Esam","Noc4l","Tspo","Cd63","Rfc4","Slc19a1","BC017643","Exosc9","Trappc6a","Ccdc53","Akt2","uc007mmx.2","Phb2","Copz1","Chst12","Ndufv1","Cript","Mafg","Ndufs3","Cops4","Plrg1","Qars","Slc29a1","Procr","Lsp1","Cd79b","Tnfrsf18","Nfe2","Hsd17b4","Emc4","Snapc5","Mrpl12","Mrpl46","Timm21","uc008xlf.2,uc008xlg.2","Nanp","Ndufb7","Sigirr","Hrsp12","Apex1","Prc1","Msra","Rcl1","Ergic3","Ncf4","Fam165b","Katna1","Dcaf11","Grcc10","Tbc1d10c","Adprh","Dctd","AI467606","Sh3gl1","H2-T10","Pold2","Timm23","Tgtp2","uc007qof.2,uc007qog.2,uc007qoi.2","Kpna2","Ppil1","Arl2","uc007xsw.1","Sash3","Ngfrap1","Il2rg","Mif","Cmtm6","Mrps23","Tacc3","Morf4l2","Slc25a19","Rnf114","Mrpl44","Fen1","Ppic","Lax1","Hmgn3","Rangrf","Spag7","F11r","Tsc22d3","Akr1b10","Polr2j","Srp14","Syce2","Wbscr22","Psmb4","Zbtb20","D17Wsu104e","Bmyc","Nrm","Zc3hc1","Tmem11","As3mt","Fkbp2","Cd72","Rfc3","AI314976","Mthfd1","Ssna1","Qdpr","Gnpda2","Vdac2","Haus5","Hilpda","G6pdx","Naa20","Phgdh","Zmat5","Nr2c2ap","Rbmxl1","Commd4","Gm14546","Rpa2","Snrpb","Hat1","Psma5","Actr8","Sec13","Tmem179b","Tbp","Cct4","Hprt","Idh3b","Sepp1","Dctpp1","l7Rn6","Tmem222","Rhog","Ctso","Psmg3","Rpa1","uc007amj.2","Wdr45","Tmbim1","Plin2","Snx17","Nudt16l1","Mettl23","Serpinf1","Ndufb9","Cnn2","Abcb8","Bag5","Ttc33","Mfsd10","Cct3","Nme2","Slc14a1","Gps1","Prim2","Tcn2","Dtnbp1","Sra1","Ndufs7","Polr3c","Ddx47","Atp6v1f","Thyn1","Ngdn","Ptcd2","Dnajc9","Shisa5","Por","Mrpl28","Gmnn","Txnip","Pdrg1","Drg2","Puf60","Eral1","Fis1","Psmd5","Emc7","Tsfm","Psmb7","H2-M3","Abcg2","Carkd","Prkag1","Hax1","Pqlc3","Anxa6","Khk","Lgals1","Krtcap2","Eif3m","Bphl","Eif3l","Bscl2","uc007jdg.2,uc011xvm.1","Glrx","Rpn2","Dhrs1","Hexb","Cyb5","Tsc22d1","Ndufa3","BC026585","A430005L14Rik","Tmbim4","A830007P12Rik","Zfp828","Aprt","Chchd2","Smarcb1","Vdac3","Lamtor2","Mrpl55","Aga","Eya2","Snrpd2","Pdcl","Bzw2","Ruvbl2","Lat","Pih1d1","Cd59a","Nedd8","Abhd16a","S100a11","Bre","Jagn1","Vrk3","Scamp4","Bud31","Sugp2","Dcaf13","Sep15","Grb10","Fam162a","Hddc2","Atraid","Mrps18a","Atp5g3","Tspan31","Psme2","Ap1m1","Cdkn2d","Usp18","Ndufa8","Eif2b2","Hk3","Apoo","Nup37","Pmvk","Slc35b2","Inpp1","Ppp1r15a","Gtf2a2","Golph3l","Zfyve19"
"T001",5.3685577813141,6.51384072294487,4.73960951386736,3.24192658491417,3.37641926732136,5.63172733846684,0.0663412005800636,5.10273367026528,7.69739624488294,5.72364387984663,5.35332161887347,2.34158444123625,3.61051233824534,4.44621457644362,5.9182333193545,4.91751974512322,4.85593252372638,0.983776971298827,0.889947496265946,3.49705296338006,8.05456379544487,5.06193422630593,3.82972774598891,6.66420300071276,7.92500835759471,4.3388509754142,3.85479970304977,8.72280432027307,4.58734245035732,3.16836529996998,5.01232576337965,0.208750988122562,2.55477220426988,3.49201892600718,2.58343388501864,0.123688896876237,4.26221244700311,4.58980404017958,4.60374268179132,0.39890764423836,5.55695042425659,3.20619034461461,4.29132429873102,4.16926718503656,6.39296816017852,5.41922622070078,2.2803718770338,7.62539046416769,0.992860774617721,3.90167460333793,2.04432395176567,1.07042126668015,2.87746232512623,3.8616225228393,4.66299522994538,4.09444941213722,5.60755204413623,4.62857959649683,2.53804237425043,4.33791126863796,5.06676925479718,1.06071882581661,5.01455326255708,3.46820441923146,6.60552813198994,7.72160597777187,0.497818868614714,4.60222040325002,4.84478731204743,3.71024655706667,2.28436006335504,2.88279500879307,7.29059399473332,5.87165571995597,5.64763533056746,3.52257213650373,2.6047014268274,4.00623037797639,2.23518956966595,3.1754985142913,4.73675041094716,1.63487242463958,3.65865355650547,2.14615897019664,3.51084453659717,1.87930287659857,3.78902371983957,3.81200499501229,4.0079245905784,4.35173966750605,3.75264340383229,5.88261095739085,4.48025676295537,3.95136858283094,7.39279442722981,2.81865240624587,4.89076730975495,5.64558946888862,1.78791524113067,7.9630129002651,3.06887638181904,2.4845982427363,1.10168968191598,3.40681707176496,3.77272823906845,4.7384994706782,6.63540698521028,3.63327832688124,4.37536765120014,3.95591909016646,7.89225634660018,0.044071363637088,4.0818163143313,3.88194546073639,2.1644702497628,3.43065807021155,1.30902822438612,5.11145560448223,6.39936210678354,3.98624115151871,4.97492165266074,3.02463922580702,5.04828753895172,4.64791986460275,4.60142511231703,4.49208560427337,4.54572750980408,4.86582685113618,4.47920004517032,6.9233375318827,6.51842538336054,4.4977148988359,3.20269580165072,6.40767860104112,6.10292270430426,5.90042950950914,2.04027002794103,3.57657470963428,10.0767719591381,4.73463920578772,5.98304953291281,3.81431863638438,5.91102593902303,1.74685387450544,5.71630584394875,3.59231217639732,2.8796025870854,5.48788368411992,2.38786012365881,3.18900124795122,3.46128032504683,6.63333049629769,2.10432610820102,6.23895965701386,3.89354761676101,3.68039602440914,5.71603505009842,1.68678557570889,4.87918919497023,3.29638605248737,5.24980454186222,3.10785372402284,4.50075788316632,5.49388530873529,4.3500644317548,5.20535406698033,5.8720967523309,5.77907251786642,3.38899100316169,0.051806190922212,4.06945937535787,2.70650149599996,2.98520933662316,4.72421542959486,4.86302686964259,6.07701089638123,3.84339108188752,3.66081960942975,1.94142771315392,3.86796073872087,4.94976564522762,5.58883795279799,5.24591234634815,3.29326793130599,2.16994495616555,4.70042867123849,5.99840474187755,2.26172993518553,3.34196931744078,4.88615365963478,4.47174502482747,3.37696335411791,3.08838569965806,4.43875149275101,4.58656454487202,3.58232993675726,7.31102377436909,4.61535543707227,2.7575463355811,5.54485819559121,3.10763442969017,4.3742663960514,3.83995608866214,3.22622408457023,2.60132310572038,3.76944702838834,2.21291039647389,2.17998594639212,2.71341789930423,4.81564461132986,2.2785029637699,3.29071221066726,3.78029405353755,2.20738805665837,3.8176284864495,4.65108319081259,2.18173366346672,3.50225747913092,2.81589261607924,2.95363325492906,3.17643158179856,3.17014349398164,5.71645953814501,2.85362730618248,0.680953879829976,3.50622994783917,3.07479737294705,4.01525183566211,2.65592415385733,1.66569785829479,4.18184691824875,5.38778834899735,5.6482170076896,2.51956082770782,4.30466506677194,3.51753027008255,2.24353492446403,3.29313548573435,3.69336196395725,4.09862652412329,5.92703726143782,5.69503537058437,4.81256050678702,2.7759578088672,6.80190229263019,5.20067604430389,4.71766670445834,5.52346034803258,2.42285774856013,5.32304739213292,9.34781958658499,2.1767649776804,3.24168677921687,2.14598201763157,2.23732625803923,3.47204166639693,3.19689764093316,3.43831308130268,3.65628888500399,3.32228080563964,5.27626450990403,3.97116858932603,4.89302900733322,3.63487885420318,3.24058730907331,4.0612333500203,4.98067377056137,2.35877096194746,3.47485581841215,3.46191893266846,2.97481627302345,6.83945601375486,2.4296637311551,2.28140327800375,7.07665360631857,2.4935844916335,2.91418795966596,2.25052787871672,4.16435101718713,2.69402801675655,2.85863412319158,3.34103646203017,2.24732086360627,4.71037001370418,3.6377957688374,3.35394249991244,6.40674332189794,1.07020292353709,3.46425978906438,2.83236310508928,5.55786665618253,0.680124867424167,3.67074153308923,2.56378406138476,3.05935105842143,7.59037054570666,6.91345726799684,3.4560197097453,2.79720876479084,3.18640491504567,3.63001253260851,5.4292795516944,3.44007875798465,5.79705333919433,8.9396757998606,2.85813690756443,2.63094155923543,3.56696479246037,3.74007572748347,2.64226172865457,5.47730213006927,5.79904399281141,6.16188474438602,7.5612058994635,3.59782614088379,2.18202092524152,1.62904288607981,4.95543399015362,2.58939600945574,5.2452617192332,4.13073497203885,3.33020480720961,3.71165576103466,1.40829648668822,5.17616734425884,3.24185854641154,4.66923966795716,4.0577361428995,7.52524565881033,3.26219082108299,3.8829285069793,6.0099296689783,3.38142160010061,2.79948016041865,3.8969035207352,5.39934719459498,3.12730297872265,2.79333471748123,2.2902272031526,3.1722214355781,2.36555852821296,3.36101698498385,2.68126414599283,1.78486823021295,2.15713272481145,2.78524054208935,2.98880250702088,4.59824579063496,4.40600061329663,2.2866567597021,5.48708944357633,1.99857714481933,2.69280005170006,1.76040737992428,4.15344388406392,7.20629234926454,2.70025044826565,2.24175465919078,4.61801282478732,4.54314953335434,6.10955362199863,2.94842971379781,6.69615630086257,3.54020848186239,6.72041473454465,1.9352106448623,3.73935155502308,3.02783838177987,2.31558398679491,6.55921459846972,5.20532906334751,5.31219463368141,6.44011750176687,3.70154084115529,2.69809729514979,3.75001358592411,2.76468078109435,3.07017949605295,2.05791568376803,4.39038103865792,3.69164734461009,2.06841779699985,2.98736390078558,3.37962373012348,3.75074151086526,4.04147044299412,3.01938572192102,4.68157766746896,6.37972576697391,5.34241931360819,2.44286435678006,2.16156885506707,2.26871568882035,3.45414185751217,6.30093377286998,5.49878333152181,2.22672843485769,3.57595103503897,1.39026192808893,1.54817456810347,2.80120195775087,2.91280523148617,6.93248240230919,2.31599034023047,4.48959726855416,7.02506503828151,2.14818179493116,4.56743349362374,2.98639635310672,4.10761286649651,8.85698955841736,5.77701784862247,4.52491675806461,1.81719491740396,7.56898858822748,5.10722362752889,2.91769128783037,6.7433772734476,2.09901255577024,6.92396610832588,4.92599959406291,3.61531941228539,2.16922477125523,3.05675046470389,2.44279256762371,8.40318962536156,3.30713905296092,2.91080422403939,3.3786486328424,2.00556097905792,3.928397192509,4.14795408300056,1.42060585321026,7.02443484980393,5.53388350462073,2.49860873351402,6.7275268556004,4.00311861478322,2.82216091735164,4.7209191250603,6.49867530891064,1.85739674186743,2.62142953006142,6.94944692895065,2.61094234348553,7.62842357573007,3.00239547534919,2.99644250547654,5.60199834842267,4.13083577163243,1.63549842530458,5.17694287282218,8.2223559435802,4.49414672132279,6.15983592800562,6.48311696847362,2.61150253534189,2.45859791047418,4.01417250405116,6.11353802266568,2.13288696671637,4.52030402898448,3.85243074087855,3.41018312054266,2.42165261143846,2.58602929406835,6.36605424850236,3.25404378596759,7.0353042785137,4.30732548562016,3.07456897004766,3.54298554188186,3.07663020574198,2.51436207993138,3.75174888033703,2.53282255554512,5.96826237012883,4.40710160243712,2.81827730604151,2.39151633946536,3.74017698382126,3.79605775925426,6.20557436137039,4.3481139072662,6.76885152744478,5.10944140990876,3.95855766739443,1.6105862755716,6.15045229290398,2.78801035978975,1.32833627033729,2.18685540854848,2.62748805622429,3.08186284660433,3.15819325897329,2.80621233247356,4.48283491784756,3.54869638045225,2.24985693459135,2.75242067489702
"T002",5.24601095653971,6.37205447736598,4.61178727950853,3.1890507168382,3.3547565495614,5.52406341160633,0.0892330502958245,5.03534654315754,7.49085595060947,5.61386570507029,5.23331470975588,2.42843461019043,3.58376969857338,4.37712886303913,5.75576186038203,4.93492226318149,4.76608371353808,1.2021203784506,0.914799403290399,3.43193777602113,7.80469102435335,4.91566013122016,3.75829662179384,6.31301999485367,7.62722893005836,4.26484453905616,3.77882524544685,8.46662206211477,4.49279545673934,3.16220746187799,4.88392468986893,0.395972461184031,2.64238640677519,3.51410068533612,2.65088429784922,0.127015381461899,4.3664780887905,4.54553191514058,4.53180597017447,0.431749982121699,5.38988709721145,3.24443371059765,4.20195452100864,4.20105813272979,6.24010550100564,5.30685491874185,2.26904796729067,7.32846415097586,0.991946918963658,3.81999214551916,2.1237356913609,1.08232838949719,2.7798962912509,3.81043325336307,4.57093130173646,4.00033283433526,5.49210379276571,4.55239488618416,2.46154682183442,4.25603274061173,4.98033402668402,1.02592021779568,4.9169562073477,3.43582888441453,6.54978645183171,7.48698504290483,0.528636676583374,4.47981502897239,4.74280662845477,3.61955331356244,2.29210581261128,2.83741397450973,7.15086789169476,5.72210422482438,5.54097363683729,3.4780525034753,2.58336239895729,3.92129517886897,2.20872896392752,3.1065482441769,4.6076860712019,1.59963636985399,3.56801374199931,2.13647667160953,3.5040636808099,1.83077022877229,3.73469723329615,3.72685190585807,3.93091266690752,4.27686504376107,3.7007094097955,5.66732039415779,4.40017333463507,3.88436084706631,7.20587478700302,2.80761540448568,4.81446123420252,5.49099483865148,1.80092261886845,7.76681341920875,3.00320197525028,2.4578943431189,1.1365483776342,3.38885166424186,3.69299109922117,4.64738171356822,6.49393613340558,3.52303656706173,4.29514253939909,3.8380210640962,7.69102083007629,0.102033850497798,3.9544659935367,3.81899499491291,2.15846902509143,3.34163241088567,1.3639534416587,4.93741779753717,6.27741499165892,3.94020716602606,4.87886195821908,2.97813454202735,4.89788802462063,4.49797435828422,4.56723521312327,4.40326263014505,4.39592687920859,4.76263908720581,4.29103239644527,6.73031370473318,6.3641813908232,4.41631783337909,3.11703666413925,6.24656933078611,5.90484991519479,5.83076845845492,2.04671764410085,3.46456633081344,9.81410790577563,4.68959800113435,5.86962938648596,3.72763425018775,5.8905042052596,1.81904093792658,5.50195968733539,3.48337310639448,2.84739646115217,5.38480947949027,2.35070206877855,3.0984007163515,3.39274535349739,6.51104619529978,2.07070628550183,6.06889798089963,3.88220115019736,3.61802822297722,5.61852847353867,1.74127913087988,4.76731916628827,3.20529143453167,5.09441489788813,3.02871700934281,4.38246210755797,5.36876050939473,4.28698488402317,5.10516025490221,5.70904685207317,5.59036932018822,3.3542021479762,0.0875062420030757,3.97557053243378,2.68420421200783,2.94609295863841,4.58851873344147,4.76577955318095,6.00409467264425,3.7306153010729,3.57452639203368,1.91659781794386,3.83848258118541,4.80389993793482,5.47689488387468,5.10245353815161,3.17724055939686,2.14133183025752,4.61079334317716,5.8894182269607,2.2504247716052,3.30728843119512,4.80579798517773,4.39108725526403,3.31976973347392,3.05172691924457,4.35808723676188,4.53694931288603,3.50647807886263,7.14909866897596,4.49027679607599,2.70367551579199,5.42094072864089,3.00094966699566,4.29324651371208,3.73878986579463,3.19306372249242,2.54445169398766,3.76524117333799,2.21538304542815,2.18829888781955,2.66470675969207,4.75409467672034,2.25873389044818,3.20172874134584,3.70773523595922,2.12935255674797,3.73125771748867,4.53151227119107,2.20900038973674,3.41338894365709,2.76350284502956,2.89278665481578,3.1540327302681,3.08910358214023,5.59012158348797,2.79249754258439,0.729933526498433,3.41825791510893,3.0156328235169,3.95633693273404,2.61282322647794,1.67878641219931,4.09156164386792,5.22169073841173,5.53263712748461,2.44653046687709,4.28588504297324,3.41081638987402,2.20880705390912,3.20437684354861,3.61406082583113,4.01925274875369,5.83031573813388,5.57874689882832,4.71975156478441,2.72450595683849,6.62888388711613,5.10645627503464,4.58624723333799,5.31333990471187,2.36374778650033,5.18739426690557,9.12067046892296,2.12610191785877,3.15195159682469,2.14539931671424,2.20443110325753,3.33636530070665,3.12389910932211,3.33233740010054,3.52843018016764,3.22087918636517,5.19991960105839,3.85274250529141,4.77362790277355,3.57325726501579,3.14586946755175,3.97989297090607,4.87544213561414,2.32945209792226,3.39770648283497,3.42858598621761,2.96862039116087,6.76376060707823,2.39533802583809,2.29566787621473,6.89383100303991,2.45776681691192,2.81576939945131,2.22909015705954,4.03029788309829,2.64763802192726,2.81840217431659,3.29333077686109,2.21414343147161,4.6247280246547,3.61287833726255,3.2723946045549,6.24329207079686,1.03375887272114,3.40368690536692,2.73962969654458,5.44472374455212,0.72328634697184,3.60507419636016,2.53385531721894,3.0456478305951,7.39113556643018,6.75482758439081,3.36434828564736,2.71551536169838,3.08943878636233,3.53920905016279,5.34892861858513,3.32144037623993,5.65018950186096,8.77353720056795,2.8395570895627,2.55262890539583,3.49354512305574,3.60888686407518,2.58740717039564,5.38390666320996,5.63795540688557,6.12690191380507,7.39127069006871,3.51970078765589,2.1461417706534,1.57361337293752,4.84586870354888,2.51476989265255,5.19131705032733,4.00914081105301,3.21542159588919,3.57327160163963,1.45599344966686,4.98685437339021,3.15906216338001,4.6003492998475,3.96201198656748,7.36254911591214,3.16621021028613,3.81665545993933,5.90476655041955,3.2775747861488,2.74153716806105,3.74450828674057,5.25417586607531,3.08250967051472,2.70222594050638,2.2451106688124,3.11843431101015,2.31302427795007,3.30866685206111,2.61831820741067,1.80042821384023,2.15577248559927,2.75923534000505,2.89619059396269,4.51663703566225,4.26494639354432,2.23273448002681,5.38211676383569,1.95098739011458,2.61288954309217,1.76785699578586,4.04996065097311,7.04029382751023,2.63284948022729,2.19204571153076,4.53501765686863,4.44506607771935,5.995239063836,2.90844500155657,6.47407607750711,3.45536017315998,6.56239094001899,1.90883783286261,3.69370643381989,2.95051623713735,2.28403712494064,6.37727557984899,5.12509564958825,5.20604332335599,6.32859594443014,3.59244367354755,2.63135587795342,3.65363330178634,2.73067052237225,2.98498909245096,2.02300139297132,4.27895183081869,3.58377096822433,2.04718642570561,2.9386728128428,3.31846056875766,3.72097868440523,3.92930930198466,2.95570317699606,4.5627801527821,6.20490602729241,5.1939275481568,2.40254831646891,2.13072576282459,2.22584517590074,3.31233636081469,6.20309063993351,5.37833574412011,2.17778432601237,3.56618682817901,1.35499559960467,1.54417338757293,2.72309023357581,2.85219003080765,6.75822843053084,2.28100851201223,4.4050599459758,6.86596356221189,2.1430389371425,4.4642132351335,2.92112218542863,3.9856962578227,8.74479733809102,5.63219155159918,4.40832580973591,1.76329276848714,7.45720944712234,5.03418000308552,2.86073628994315,6.57184228740044,2.04389005941137,6.79211764506638,4.82151799703424,3.49157649154554,2.11555689328621,3.01051160457143,2.42348867128204,8.19502019411418,3.26668109906601,2.86174363022349,3.32563992201299,2.01628471742895,3.93813902804216,4.00861233973452,1.44529676387116,6.88114618417574,5.48964715661611,2.44089355707948,6.569988403864,3.89001371193632,2.75199209739508,4.63794856711283,6.37000737096741,1.85890352170776,2.54094352830516,6.8410206681117,2.56718754473374,7.45628031466485,2.94581658775404,2.91232812692378,5.45285513621653,4.0277426956226,1.60692849432311,5.03464173921823,7.96981116680515,4.39634865072828,6.06056972690251,6.31068688238324,2.5550903908385,2.40087630905901,3.92763982460156,5.98278145943816,2.09468320915671,4.41778176429203,3.7594450706564,3.3356260933915,2.37568047089991,2.54466159491715,6.20528352157005,3.11832165498538,6.93984595592377,4.19992956240194,2.98326436101087,3.51394321779146,3.02046116906545,2.43743953996009,3.6303121470281,2.49129801898902,5.88738297091177,4.23088641782836,2.72579713123974,2.35570075876426,3.65362249442218,3.73222129907917,6.04213530177422,4.30464758226598,6.6581276600304,5.01308181871184,3.82294074094952,1.60817052575163,6.00759102037436,2.70365312431052,1.33754778501173,2.13723322789816,2.56655322566441,2.97597033458062,3.06057771025377,2.74435846337357,4.32873844139919,3.4832107140644,2.22388404446523,2.66723451795882
